,loss,accuracy,val_loss,val_accuracy
0,0.6939603090286255,0.5128619074821472,0.6920700073242188,0.5064102411270142
1,0.6896310448646545,0.570197582244873,0.650640070438385,0.6254006624221802
2,0.6603955030441284,0.6065027713775635,0.6226716041564941,0.6266025900840759
3,0.6310555934906006,0.6357134580612183,0.6239166855812073,0.6350160241127014
4,0.5926862955093384,0.6857766509056091,0.5691905617713928,0.6963140964508057
5,0.5737565159797668,0.6955819725990295,0.5677334070205688,0.703125
6,0.5504419207572937,0.7253431677818298,0.5012525320053101,0.7427884340286255
7,0.5203216671943665,0.7411466240882874,0.633588969707489,0.6846955418586731
8,0.491123765707016,0.757697582244873,0.48946136236190796,0.7588140964508057
9,0.47001931071281433,0.7796747088432312,0.46129241585731506,0.7912660241127014
10,0.4371933937072754,0.8013611435890198,0.4164869487285614,0.8104968070983887
11,0.4010358452796936,0.8190102577209473,0.3920171856880188,0.8181089758872986
12,0.3890542685985565,0.8239889740943909,0.351203590631485,0.8537660241127014
13,0.35859858989715576,0.8412224054336548,0.36470118165016174,0.8369390964508057
14,0.3368993401527405,0.8537454009056091,0.3321191072463989,0.8553686141967773
15,0.31608566641807556,0.8601914644241333,0.4745021164417267,0.7852563858032227
16,0.2980824112892151,0.8706341981887817,0.3018283545970917,0.8629807829856873
17,0.2855965793132782,0.8725873231887817,0.2906031310558319,0.8733974099159241
18,0.256852388381958,0.8894761204719543,0.25894638895988464,0.8938301205635071
19,0.2439161092042923,0.8981428146362305,0.27192872762680054,0.8870192170143127
20,0.22601144015789032,0.9057904481887817,0.2523172199726105,0.9038461446762085
21,0.22125209867954254,0.9058715105056763,0.2718505859375,0.8854166865348816
22,0.20733115077018738,0.9169347286224365,0.3428853452205658,0.8737980723381042
23,0.1936638504266739,0.9223670363426208,0.22563186287879944,0.9022436141967773
24,0.18680088222026825,0.9249048233032227,0.34385523200035095,0.8898237347602844
25,0.17792218923568726,0.928711473941803,0.222098246216774,0.9074519276618958
26,0.16280090808868408,0.9323299527168274,0.25083374977111816,0.9030448794364929
27,0.1584000289440155,0.9359787702560425,0.29038184881210327,0.870192289352417
28,0.15007847547531128,0.9408236145973206,0.2173505425453186,0.9134615659713745
29,0.1455763429403305,0.943474292755127,0.2497619241476059,0.901442289352417
30,0.14179866015911102,0.9440487027168274,0.2644040286540985,0.9034455418586731
31,0.1261252760887146,0.9505974054336548,0.3014753758907318,0.8966346383094788
32,0.12312432378530502,0.9494751691818237,0.34819433093070984,0.8745993375778198
33,0.12212066352367401,0.9522058963775635,0.19920594990253448,0.926682710647583
34,0.11031714081764221,0.9562270045280457,0.23802649974822998,0.9134615659713745
35,0.11531562358140945,0.9568014740943909,0.22307536005973816,0.9214743375778198
36,0.11109556257724762,0.9600183963775635,0.24639283120632172,0.917067289352417
37,0.0967496782541275,0.9635483026504517,0.21503382921218872,0.9194711446762085
38,0.09970483183860779,0.961052417755127,0.30632659792900085,0.926682710647583
