,loss,accuracy,val_loss,val_accuracy
0,0.6878280639648438,0.5347790718078613,0.6668445467948914,0.5957531929016113
1,0.6562322378158569,0.5988003015518188,0.6351109147071838,0.6342147588729858
2,0.6300545930862427,0.6295955777168274,0.6150881052017212,0.640625
3,0.5998713374137878,0.6616680026054382,0.5812602639198303,0.6955128312110901
4,0.5683971047401428,0.6959280371665955,0.5464701056480408,0.7347756624221802
5,0.5480703115463257,0.7156479954719543,0.5470399856567383,0.7219551205635071
6,0.5392365455627441,0.7173713445663452,0.5356698632240295,0.7307692170143127
7,0.5312749743461609,0.73046875,0.5635331273078918,0.6935096383094788
8,0.5153079032897949,0.74022376537323,0.5068535208702087,0.7459936141967773
9,0.49891746044158936,0.7495404481887817,0.5098848342895508,0.7552083134651184
10,0.507088303565979,0.7482766509056091,0.5492687821388245,0.7227563858032227
11,0.49373969435691833,0.7555658221244812,0.4993032217025757,0.7536057829856873
12,0.4812679886817932,0.7610294222831726,0.47200316190719604,0.770432710647583
13,0.47049078345298767,0.7744715213775635,0.5255842208862305,0.7427884340286255
14,0.46274709701538086,0.773676335811615,0.4708717167377472,0.7836538553237915
15,0.45346319675445557,0.7815203666687012,0.4574146270751953,0.7832531929016113
16,0.44752660393714905,0.7894797325134277,0.44759079813957214,0.7892628312110901
17,0.4387214183807373,0.796760082244873,0.43268850445747375,0.801682710647583
18,0.4211629629135132,0.8065520524978638,0.431384414434433,0.8112980723381042
19,0.4134266972541809,0.8122044205665588,0.4211483895778656,0.8004807829856873
20,0.39928138256073,0.8221248388290405,0.4134753346443176,0.8044871687889099
21,0.39213961362838745,0.8245472311973572,0.39528119564056396,0.8205128312110901
22,0.3885933756828308,0.8260468244552612,0.4219966232776642,0.8161057829856873
23,0.37382760643959045,0.8312270045280457,0.3850342631340027,0.8161057829856873
24,0.3646880090236664,0.8384650945663452,0.3880155682563782,0.8297275900840759
25,0.3541003167629242,0.841681957244873,0.3828151822090149,0.8313301205635071
26,0.35137730836868286,0.8463924527168274,0.384311705827713,0.8269230723381042
27,0.3437805771827698,0.8519071936607361,0.39499157667160034,0.8229166865348816
28,0.3232704997062683,0.8614603877067566,0.3503230810165405,0.8413461446762085
29,0.32497525215148926,0.8567325472831726,0.4178227186203003,0.8129006624221802
30,0.30798643827438354,0.8665359616279602,0.3522533178329468,0.8537660241127014
31,0.29868313670158386,0.8749567270278931,0.37167802453041077,0.8357371687889099
32,0.28830230236053467,0.8750721216201782,0.3436921536922455,0.8541666865348816
33,0.2788699269294739,0.8810891509056091,0.4243844747543335,0.8068910241127014
34,0.26749223470687866,0.8811858296394348,0.40467727184295654,0.8313301205635071
35,0.25773903727531433,0.8914523124694824,0.3857851028442383,0.8333333134651184
36,0.25697529315948486,0.8938419222831726,0.37380099296569824,0.8373397588729858
37,0.2463967502117157,0.8950282335281372,0.344007670879364,0.8533653616905212
